lev_dt,sl_lev_va
11/02/2008,43.42
11/03/2008,43.42
11/04/2008,43.4
11/05/2008,43.38
11/06/2008,43.37
11/07/2008,43.36
11/08/2008,43.35
11/09/2008,43.31
11/10/2008,43.28
11/11/2008,43.25
11/12/2008,43.25
11/13/2008,43.24
11/14/2008,43.23
11/15/2008,43.22
11/16/2008,43.13
11/17/2008,43.12
11/18/2008,43.11
11/19/2008,43.09
11/20/2008,43.1
11/21/2008,43.08
11/22/2008,43.0
11/23/2008,43.01
11/24/2008,43.02
11/25/2008,43.03
11/26/2008,42.98
11/27/2008,42.96
11/28/2008,42.96
11/29/2008,42.96
11/30/2008,42.98
12/01/2008,42.9
12/02/2008,42.84
12/03/2008,42.82
12/04/2008,42.83
12/05/2008,42.82
12/06/2008,42.84
12/07/2008,42.81
12/08/2008,42.76
12/09/2008,42.76
12/10/2008,42.76
12/11/2008,42.8
12/12/2008,42.73
12/13/2008,42.66
12/14/2008,42.66
12/15/2008,42.64
12/16/2008,42.64
12/17/2008,42.62
12/18/2008,42.6
12/19/2008,42.6
12/20/2008,42.61
12/21/2008,42.6
12/22/2008,42.54
12/23/2008,42.5
12/24/2008,42.5
12/25/2008,42.49
12/26/2008,42.47
12/27/2008,42.47
12/28/2008,42.45
12/29/2008,42.43
12/30/2008,42.42
12/31/2008,42.41
01/01/2009,42.36
01/02/2009,42.35
01/03/2009,42.33
01/04/2009,42.31
01/05/2009,42.3
01/06/2009,42.32
01/07/2009,42.31
01/08/2009,42.26
01/09/2009,42.21
01/10/2009,42.2
01/11/2009,42.2
01/12/2009,42.17
01/13/2009,42.21
01/14/2009,42.15
01/15/2009,42.12
01/16/2009,42.09
01/17/2009,42.09
01/18/2009,42.14
01/19/2009,42.18
01/20/2009,42.17
01/21/2009,42.04
01/22/2009,41.97
01/23/2009,41.96
01/24/2009,42.01
01/25/2009,42.0
01/26/2009,41.98
01/27/2009,41.97
01/28/2009,41.98
01/29/2009,41.98
01/30/2009,41.94
01/31/2009,41.88
02/01/2009,41.89
02/02/2009,41.95
02/03/2009,41.93
02/04/2009,41.88
02/05/2009,41.79
02/06/2009,41.74
02/07/2009,41.78
02/08/2009,41.82
02/09/2009,41.82
02/10/2009,41.82
02/11/2009,41.81
02/12/2009,41.79
02/13/2009,41.78
02/14/2009,41.78
02/15/2009,41.76
02/16/2009,41.75
02/17/2009,41.72
02/18/2009,41.73
02/19/2009,41.74
02/20/2009,41.67
02/21/2009,41.64
02/22/2009,41.64
02/23/2009,41.62
02/24/2009,41.6
02/25/2009,41.59
02/26/2009,41.59
02/27/2009,41.6
02/28/2009,41.58
03/01/2009,41.61
03/02/2009,41.53
03/03/2009,41.5
03/04/2009,41.46
03/05/2009,41.45
03/06/2009,41.45
03/07/2009,41.46
03/08/2009,41.46
03/09/2009,41.45
03/10/2009,41.43
03/11/2009,41.4
03/12/2009,41.38
03/13/2009,41.36
03/14/2009,41.35
03/15/2009,41.32
03/16/2009,41.3
03/17/2009,41.31
03/18/2009,41.27
03/19/2009,41.27
03/20/2009,41.26
03/21/2009,41.22
03/22/2009,41.21
03/23/2009,41.21
03/24/2009,41.21
03/25/2009,41.2
03/26/2009,41.2
03/27/2009,41.19
03/28/2009,41.17
03/29/2009,41.2
03/30/2009,41.14
03/31/2009,41.15
04/01/2009,41.14
04/02/2009,41.17
04/03/2009,41.17
04/04/2009,41.1
04/05/2009,41.11
04/06/2009,41.11
04/07/2009,41.07
04/08/2009,41.03
04/09/2009,41.05
04/10/2009,41.04
04/11/2009,41.02
04/12/2009,41.01
04/13/2009,41.01
04/14/2009,41.07
04/15/2009,41.01
04/16/2009,40.98
04/17/2009,40.95
04/18/2009,40.96
04/19/2009,40.97
04/20/2009,40.98
04/21/2009,40.96
04/22/2009,40.92
04/23/2009,40.9
04/24/2009,40.87
04/25/2009,40.86
04/26/2009,40.84
04/27/2009,40.83
04/28/2009,40.82
04/29/2009,40.81
04/30/2009,40.8
05/01/2009,40.78
05/02/2009,40.79
05/03/2009,40.78
05/04/2009,40.76
05/05/2009,40.75
05/06/2009,40.73
05/07/2009,40.71
05/08/2009,40.69
05/09/2009,40.68
05/10/2009,40.66
05/11/2009,40.65
05/12/2009,40.63
05/13/2009,40.62
05/14/2009,40.62
05/15/2009,40.61
05/16/2009,40.62
05/17/2009,40.65
05/18/2009,40.67
05/19/2009,40.77
05/20/2009,40.98
05/21/2009,41.18
05/22/2009,41.3
05/23/2009,41.41
05/24/2009,41.51
05/25/2009,41.62
05/26/2009,41.7
05/27/2009,41.78
05/28/2009,41.83
05/29/2009,41.86
05/30/2009,41.87
05/31/2009,41.89
06/01/2009,41.9
06/02/2009,41.91
06/03/2009,41.94
06/04/2009,41.99
06/05/2009,42.06
06/06/2009,42.06
06/07/2009,42.08
06/08/2009,42.1
06/09/2009,42.11
06/10/2009,42.1
06/11/2009,42.09
06/12/2009,42.08
06/13/2009,42.08
06/14/2009,42.07
06/15/2009,42.07
06/16/2009,42.08
06/17/2009,42.1
06/18/2009,42.13
06/19/2009,42.14
06/20/2009,42.13
06/21/2009,42.13
06/22/2009,42.12
06/23/2009,42.11
06/24/2009,42.09
06/25/2009,42.06
06/26/2009,42.05
06/27/2009,42.04
06/28/2009,42.05
06/29/2009,42.06
06/30/2009,42.07
07/01/2009,42.05
07/02/2009,42.04
07/03/2009,42.06
07/04/2009,42.06
07/05/2009,42.05
07/06/2009,42.05
07/07/2009,42.04
07/08/2009,42.05
07/09/2009,42.04
07/10/2009,42.03
07/11/2009,42.04
07/12/2009,42.08
07/13/2009,42.1
07/14/2009,42.09
07/15/2009,42.08
07/16/2009,42.11
07/17/2009,42.12
07/18/2009,42.12
07/19/2009,42.14
07/20/2009,42.15
07/21/2009,42.16
07/22/2009,42.16
07/23/2009,42.17
07/24/2009,42.16
07/25/2009,42.15
07/26/2009,42.16
07/27/2009,42.16
07/28/2009,42.18
07/29/2009,42.18
07/30/2009,42.17
07/31/2009,42.17
08/01/2009,42.19
08/02/2009,42.21
08/03/2009,42.22
08/04/2009,42.23
08/05/2009,42.25
08/06/2009,42.26
08/07/2009,42.26
08/08/2009,42.25
08/09/2009,42.24
08/10/2009,42.25
08/11/2009,42.28
08/12/2009,42.26
08/13/2009,42.29
08/14/2009,42.28
08/15/2009,42.31
08/16/2009,42.31
08/17/2009,42.31
08/18/2009,42.32
08/19/2009,42.33
08/20/2009,42.33
08/21/2009,42.35
08/22/2009,42.4
08/23/2009,42.38
08/24/2009,42.37
08/25/2009,42.38
08/26/2009,42.38
08/27/2009,42.41
08/28/2009,42.43
08/29/2009,42.42
08/30/2009,42.41
08/31/2009,42.4
09/01/2009,42.42
09/02/2009,42.47
09/03/2009,42.51
09/04/2009,42.51
09/05/2009,42.52
09/06/2009,42.53
09/07/2009,42.56
09/08/2009,42.57
09/09/2009,42.55
09/10/2009,42.54
09/11/2009,42.55
09/12/2009,42.56
09/13/2009,42.6
09/14/2009,42.58
09/15/2009,42.58
09/16/2009,42.57
09/17/2009,42.56
09/18/2009,42.58
09/19/2009,42.57
09/20/2009,42.57
09/21/2009,42.57
09/22/2009,42.59
09/23/2009,42.58
09/24/2009,42.6
09/25/2009,42.59
09/26/2009,42.61
09/27/2009,42.62
09/28/2009,42.6
09/29/2009,42.6
09/30/2009,42.57
10/01/2009,42.58
10/02/2009,42.58
10/03/2009,42.57
10/04/2009,42.54
10/05/2009,42.55
10/06/2009,42.55
10/07/2009,42.53
10/08/2009,42.51
10/09/2009,42.53
10/10/2009,42.52
10/11/2009,42.5
10/12/2009,42.52
10/13/2009,42.53
10/14/2009,42.54
10/15/2009,42.55
10/16/2009,42.55
10/17/2009,42.5
10/18/2009,42.47
10/19/2009,42.46
10/20/2009,42.45
10/21/2009,42.45
10/22/2009,42.46
10/23/2009,42.45
10/24/2009,42.44
10/25/2009,42.4
10/26/2009,42.39
10/27/2009,42.4
10/28/2009,42.38
10/29/2009,42.35
10/30/2009,42.35
10/31/2009,42.34
11/01/2009,42.32
11/02/2009,42.3
11/03/2009,42.28
11/04/2009,42.25
11/05/2009,42.23
11/06/2009,42.21
11/07/2009,42.2
11/08/2009,42.2
11/09/2009,42.19
11/10/2009,42.21
11/11/2009,42.23
11/12/2009,42.2
11/13/2009,42.18
11/14/2009,42.15
11/15/2009,42.11
11/16/2009,42.1
11/17/2009,42.09
11/18/2009,42.06
11/19/2009,42.04
11/20/2009,42.04
11/21/2009,42.02
11/22/2009,42.03
11/23/2009,42.01
11/24/2009,42.02
11/25/2009,42.08
11/26/2009,42.07
11/27/2009,42.04
11/28/2009,42.02
11/29/2009,42.01
11/30/2009,42.01
12/01/2009,42.0
12/02/2009,42.02
12/03/2009,42.0
12/04/2009,41.99
12/05/2009,42.02
12/06/2009,41.97
12/07/2009,41.98
12/08/2009,42.02
12/09/2009,42.04
12/10/2009,42.02
12/11/2009,41.95
12/12/2009,41.99
12/13/2009,42.0
12/14/2009,41.99
12/15/2009,41.99
12/16/2009,41.96
12/17/2009,41.96
12/18/2009,42.06
12/19/2009,41.99
12/20/2009,41.91
12/21/2009,41.89
12/22/2009,41.89
12/23/2009,41.9
12/24/2009,41.92
12/25/2009,41.93
12/26/2009,41.9
12/27/2009,41.87
12/28/2009,41.86
12/29/2009,41.83
12/30/2009,41.83
12/31/2009,41.84
01/01/2010,41.86
01/02/2010,41.82
01/03/2010,41.82
01/04/2010,41.81
01/05/2010,41.78
01/06/2010,41.78
01/07/2010,41.77
01/08/2010,41.78
01/09/2010,41.73
01/14/2010,41.76
01/15/2010,41.76
01/16/2010,41.8
01/17/2010,41.8
01/18/2010,41.74
01/19/2010,41.73
01/20/2010,41.74
01/21/2010,41.8
01/22/2010,41.81
01/23/2010,41.82
01/24/2010,41.88
01/25/2010,41.88
01/26/2010,41.84
01/27/2010,41.82
02/03/2010,42.0
02/04/2010,42.07
02/05/2010,42.17
02/06/2010,42.17
02/07/2010,42.15
02/08/2010,42.15
02/09/2010,42.28
02/10/2010,42.28
02/11/2010,42.28
02/12/2010,42.47
02/13/2010,42.4
02/14/2010,42.41
02/15/2010,42.49
02/16/2010,42.53
02/17/2010,42.52
02/18/2010,42.51
02/19/2010,42.53
02/20/2010,42.56
02/21/2010,42.6
02/22/2010,42.65
02/23/2010,42.65
02/24/2010,42.66
02/25/2010,42.62
02/26/2010,42.62
02/27/2010,42.66
02/28/2010,42.65
03/01/2010,42.67
03/02/2010,42.75
03/03/2010,42.69
03/04/2010,42.67
03/05/2010,42.66
03/06/2010,42.65
03/07/2010,42.66
03/08/2010,42.71
03/09/2010,42.72
03/10/2010,42.74
03/11/2010,42.99
03/12/2010,43.28
03/13/2010,43.41
03/14/2010,43.49
03/17/2010,43.6
03/18/2010,43.6
03/19/2010,43.58
03/20/2010,43.59
03/21/2010,43.67
03/22/2010,43.66
03/23/2010,43.67
03/24/2010,43.7
03/25/2010,43.82
03/26/2010,43.82
03/27/2010,43.8
03/28/2010,43.87
03/29/2010,43.91
03/30/2010,43.9
03/31/2010,43.91
04/01/2010,43.92
04/02/2010,43.92
04/03/2010,43.92
04/04/2010,43.89
04/05/2010,43.87
04/06/2010,43.89
04/07/2010,43.9
04/08/2010,43.95
04/09/2010,43.94
04/10/2010,43.89
04/11/2010,43.91
04/12/2010,43.91
04/13/2010,43.9
04/14/2010,43.87
04/15/2010,43.87
04/16/2010,43.89
04/17/2010,43.89
04/18/2010,43.88
04/19/2010,43.85
04/20/2010,43.85
04/21/2010,43.86
04/22/2010,43.83
04/23/2010,43.81
04/24/2010,43.8
04/25/2010,43.83
04/26/2010,43.84
04/27/2010,43.79
04/28/2010,43.73
04/29/2010,43.71
04/30/2010,43.71
05/01/2010,43.7
05/02/2010,43.67
05/03/2010,43.64
05/04/2010,43.64
05/05/2010,43.76
05/06/2010,43.79
05/07/2010,43.81
05/08/2010,43.82
05/09/2010,43.81
05/10/2010,43.8
05/11/2010,43.8
05/12/2010,43.79
05/13/2010,43.78
05/14/2010,43.76
05/15/2010,43.76
05/16/2010,43.76
05/17/2010,43.75
05/18/2010,43.75
05/19/2010,43.73
05/20/2010,43.7
05/21/2010,43.66
05/22/2010,43.65
05/23/2010,43.63
05/24/2010,43.63
05/25/2010,43.62
05/26/2010,43.61
05/27/2010,43.58
05/28/2010,43.55
05/29/2010,43.53
05/30/2010,43.5
05/31/2010,43.48
06/01/2010,43.48
06/02/2010,43.47
06/03/2010,43.45
06/04/2010,43.44
06/05/2010,43.43
06/06/2010,43.4
06/07/2010,43.4
06/08/2010,43.38
06/09/2010,43.36
06/10/2010,43.37
06/11/2010,43.34
06/12/2010,43.31
06/13/2010,43.29
06/14/2010,43.27
06/15/2010,43.25
06/16/2010,43.28
06/17/2010,43.26
06/18/2010,43.24
06/19/2010,43.22
06/20/2010,43.21
06/21/2010,43.2
06/22/2010,43.18
06/23/2010,43.16
06/24/2010,43.15
06/25/2010,43.14
06/26/2010,43.12
06/27/2010,43.11
06/28/2010,43.1
06/29/2010,43.08
06/30/2010,43.08
07/01/2010,43.22
07/02/2010,43.37
07/03/2010,43.42
07/04/2010,43.45
07/05/2010,43.47
07/06/2010,43.48
07/07/2010,43.5
07/08/2010,43.5
07/09/2010,43.49
07/10/2010,43.46
07/11/2010,43.44
07/12/2010,43.44
07/13/2010,43.41
07/14/2010,43.37
07/15/2010,43.38
07/16/2010,43.38
07/17/2010,43.37
07/18/2010,43.37
07/19/2010,43.37
07/20/2010,43.35
07/21/2010,43.34
07/22/2010,43.32
07/23/2010,43.3
07/24/2010,43.27
07/25/2010,43.26
07/26/2010,43.24
07/27/2010,43.21
07/28/2010,43.2
07/29/2010,43.18
07/30/2010,43.16
07/31/2010,43.26
08/01/2010,43.24
08/02/2010,43.21
08/03/2010,43.21
08/04/2010,43.2
08/05/2010,43.18
08/06/2010,43.15
08/07/2010,43.16
08/08/2010,43.22
08/09/2010,43.23
08/10/2010,43.22
08/11/2010,43.21
08/12/2010,43.22
08/13/2010,43.23
08/14/2010,43.19
08/15/2010,43.19
08/16/2010,43.17
08/17/2010,43.15
08/18/2010,43.13
08/19/2010,43.12
08/20/2010,43.12
08/21/2010,43.14
08/22/2010,43.13
08/23/2010,43.13
08/24/2010,43.13
08/25/2010,43.14
08/26/2010,43.15
08/27/2010,43.19
08/28/2010,43.23
08/29/2010,43.25
08/30/2010,43.26
08/31/2010,43.29
09/01/2010,43.31
09/02/2010,43.31
09/03/2010,43.29
09/04/2010,43.28
09/05/2010,43.26
09/06/2010,43.24
09/07/2010,43.23
09/08/2010,43.23
09/09/2010,43.23
09/10/2010,43.22
09/11/2010,43.19
09/12/2010,43.17
09/13/2010,43.15
09/14/2010,43.13
09/15/2010,43.11
09/16/2010,43.11
09/17/2010,43.09
09/18/2010,43.07
09/19/2010,43.05
09/20/2010,43.04
09/21/2010,43.02
09/22/2010,43.0
09/23/2010,42.98
09/24/2010,42.97
09/25/2010,42.99
09/26/2010,42.99
09/27/2010,43.0
09/28/2010,43.01
09/29/2010,43.02
09/30/2010,42.99
10/01/2010,42.95
10/02/2010,42.93
10/03/2010,42.9
10/04/2010,42.88
10/05/2010,42.87
10/06/2010,42.87
10/07/2010,42.85
10/08/2010,42.83
10/09/2010,42.81
10/10/2010,42.8
10/11/2010,42.78
10/12/2010,42.77
10/13/2010,42.75
10/14/2010,42.75
10/15/2010,42.72
10/16/2010,42.69
10/17/2010,42.67
10/18/2010,42.68
10/19/2010,42.67
10/20/2010,42.66
10/21/2010,42.63
10/22/2010,42.59
10/23/2010,42.56
10/24/2010,42.56
10/25/2010,42.57
10/26/2010,42.54
10/27/2010,42.5
10/28/2010,42.5
10/29/2010,42.48
10/30/2010,42.46
10/31/2010,42.45
11/01/2010,42.43
11/02/2010,42.43
11/03/2010,42.46
11/04/2010,42.5
11/05/2010,42.43
11/06/2010,42.35
11/07/2010,42.35
11/08/2010,42.37
11/09/2010,42.36
11/10/2010,42.32
11/11/2010,42.28
11/12/2010,42.28
11/13/2010,42.29
11/14/2010,42.27
11/15/2010,42.27
11/16/2010,42.27
11/17/2010,42.22
11/18/2010,42.2
11/19/2010,42.18
11/20/2010,42.16
11/21/2010,42.14
11/22/2010,42.14
11/23/2010,42.15
11/24/2010,42.13
11/25/2010,42.11
11/26/2010,42.12
11/27/2010,42.08
11/28/2010,42.05
11/29/2010,42.04
11/30/2010,42.06
12/01/2010,42.05
12/02/2010,42.01
12/03/2010,42.0
12/04/2010,42.0
12/05/2010,42.0
12/06/2010,41.96
12/07/2010,41.93
12/08/2010,41.91
12/09/2010,41.88
12/10/2010,41.88
12/11/2010,41.89
12/12/2010,41.93
12/13/2010,41.86
12/14/2010,41.82
12/15/2010,41.81
12/16/2010,41.81
12/17/2010,41.8
12/18/2010,41.81
12/19/2010,41.79
12/20/2010,41.74
12/21/2010,41.72
12/22/2010,41.73
12/23/2010,41.7
12/24/2010,41.68
12/25/2010,41.74
12/26/2010,41.74
12/27/2010,41.63
12/28/2010,41.62
12/29/2010,41.64
12/30/2010,41.63
12/31/2010,41.61
01/01/2011,41.6
01/02/2011,41.61
01/03/2011,41.57
01/04/2011,41.57
01/05/2011,41.64
01/06/2011,41.66
01/07/2011,41.64
01/08/2011,41.61
01/09/2011,41.53
01/10/2011,41.54
01/11/2011,41.51
01/12/2011,41.49
01/13/2011,41.47
01/14/2011,41.49
01/15/2011,41.5
01/16/2011,41.5
01/17/2011,41.54
01/18/2011,41.51
01/19/2011,41.49
01/20/2011,41.49
01/21/2011,41.51
01/22/2011,41.5
01/23/2011,41.42
01/24/2011,41.41
01/25/2011,41.5
01/26/2011,41.49
01/27/2011,41.47
01/28/2011,41.47
01/29/2011,41.45
01/30/2011,41.43
01/31/2011,41.44
02/01/2011,41.45
02/02/2011,41.44
02/03/2011,41.41
02/04/2011,41.44
02/05/2011,41.42
02/06/2011,41.4
02/07/2011,41.47
02/08/2011,41.45
02/09/2011,41.5
02/10/2011,41.51
02/11/2011,41.49
02/12/2011,41.46
02/13/2011,41.45
02/14/2011,41.47
02/15/2011,41.47
02/16/2011,41.48
02/17/2011,41.47
02/18/2011,41.47
02/19/2011,41.46
02/20/2011,41.45
02/21/2011,41.46
02/22/2011,41.44
02/23/2011,41.42
02/24/2011,41.42
02/25/2011,41.42
02/26/2011,41.41
02/27/2011,41.41
02/28/2011,41.4
03/01/2011,41.41
03/02/2011,41.39
03/03/2011,41.37
03/04/2011,41.36
03/05/2011,41.41
03/06/2011,41.4
03/07/2011,41.36
03/08/2011,41.34
03/09/2011,41.35
03/10/2011,41.41
03/11/2011,41.37
03/12/2011,41.34
03/13/2011,41.32
03/14/2011,41.34
03/15/2011,41.35
03/16/2011,41.33
03/17/2011,41.32
03/18/2011,41.32
03/19/2011,41.31
03/20/2011,41.28
03/21/2011,41.28
03/22/2011,41.3
03/23/2011,41.29
03/24/2011,41.28
03/25/2011,41.26
03/26/2011,41.24
03/27/2011,41.24
03/28/2011,41.24
03/29/2011,41.23
03/30/2011,41.29
03/31/2011,41.33
04/01/2011,41.3
04/02/2011,41.28
04/03/2011,41.26
04/04/2011,41.29
04/05/2011,41.31
04/06/2011,41.29
04/07/2011,41.3
04/08/2011,41.3
04/09/2011,41.28
04/10/2011,41.28
04/11/2011,41.3
04/12/2011,41.31
04/13/2011,41.3
04/14/2011,41.3
04/15/2011,41.29
04/16/2011,41.3
04/17/2011,41.27
04/18/2011,41.26
04/19/2011,41.25
04/20/2011,41.26
04/21/2011,41.26
04/22/2011,41.25
04/23/2011,41.24
04/24/2011,41.24
04/25/2011,41.26
04/26/2011,41.27
04/27/2011,41.25
04/28/2011,41.23
04/29/2011,41.23
04/30/2011,41.21
05/01/2011,41.19
05/02/2011,41.19
05/03/2011,41.19
05/04/2011,41.17
05/05/2011,41.17
05/06/2011,41.18
05/07/2011,41.16
05/08/2011,41.14
05/09/2011,41.14
05/10/2011,41.13
05/11/2011,41.12
05/12/2011,41.11
05/13/2011,41.12
05/14/2011,41.11
05/15/2011,41.16
05/16/2011,41.12
05/17/2011,41.11
05/18/2011,41.09
05/19/2011,41.05
05/20/2011,41.05
05/21/2011,41.04
05/22/2011,41.02
05/23/2011,41.02
05/24/2011,41.03
05/25/2011,41.02
05/26/2011,41.02
05/27/2011,41.03
05/28/2011,41.01
05/29/2011,40.98
05/30/2011,40.97
05/31/2011,40.97
06/01/2011,40.98
06/02/2011,40.97
06/03/2011,40.95
06/04/2011,40.93
06/05/2011,40.93
06/06/2011,40.97
06/07/2011,40.95
06/08/2011,40.94
06/09/2011,40.93
06/10/2011,40.93
06/11/2011,40.92
06/12/2011,40.9
06/13/2011,40.9
06/14/2011,40.9
06/15/2011,40.91
06/16/2011,40.91
06/17/2011,40.88
06/18/2011,40.85
06/19/2011,40.86
06/20/2011,40.85
06/21/2011,40.84
06/22/2011,40.82
06/23/2011,40.83
06/24/2011,40.85
06/25/2011,40.85
06/26/2011,40.88
06/27/2011,40.86
06/28/2011,40.87
06/29/2011,40.89
06/30/2011,40.91
07/01/2011,40.92
07/02/2011,40.92
07/03/2011,40.92
07/04/2011,40.91
07/05/2011,40.9
07/06/2011,40.89
07/07/2011,40.89
07/08/2011,40.9
07/09/2011,40.91
07/10/2011,40.92
07/11/2011,40.96
07/12/2011,40.99
07/13/2011,41.04
07/14/2011,41.05
07/15/2011,41.05
07/16/2011,41.05
07/17/2011,41.05
07/18/2011,41.05
07/19/2011,41.06
07/20/2011,41.04
07/21/2011,41.02
07/22/2011,41.08
07/23/2011,41.05
07/24/2011,41.05
07/25/2011,41.05
07/26/2011,41.06
07/27/2011,41.04
07/28/2011,41.04
07/29/2011,41.05
07/30/2011,41.05
07/31/2011,41.05
08/01/2011,41.07
08/02/2011,41.08
08/03/2011,41.07
08/04/2011,41.05
08/05/2011,41.03
08/06/2011,41.04
08/07/2011,41.03
08/08/2011,41.04
08/09/2011,41.06
08/10/2011,41.08
08/11/2011,41.07
08/12/2011,41.08
08/13/2011,41.09
08/14/2011,41.12
08/15/2011,41.11
08/16/2011,41.1
08/17/2011,41.08
08/18/2011,41.11
08/19/2011,41.11
08/20/2011,41.11
08/21/2011,41.1
08/22/2011,41.12
08/23/2011,41.13
08/24/2011,41.15
08/25/2011,41.16
08/26/2011,41.16
08/27/2011,41.15
08/28/2011,41.14
08/29/2011,41.11
08/30/2011,41.1
08/31/2011,41.08
09/01/2011,41.09
09/02/2011,41.1
09/03/2011,41.09
09/04/2011,41.08
09/05/2011,41.1
09/06/2011,41.11
09/07/2011,41.11
09/08/2011,41.11
09/09/2011,41.11
09/10/2011,41.11
09/11/2011,41.09
09/12/2011,41.09
09/13/2011,41.09
09/14/2011,41.07
09/15/2011,41.06
09/16/2011,41.02
09/17/2011,41.02
09/18/2011,41.01
09/19/2011,41.02
09/20/2011,41.02
09/21/2011,41.01
09/22/2011,41.04
09/23/2011,41.11
09/24/2011,41.12
09/25/2011,41.12
09/26/2011,41.11
09/27/2011,41.1
09/28/2011,41.1
09/29/2011,41.08
09/30/2011,41.06
10/01/2011,40.87
10/02/2011,40.84
10/03/2011,40.82
10/04/2011,40.82
10/05/2011,40.8
10/06/2011,40.79
10/07/2011,40.78
10/08/2011,40.79
10/09/2011,40.88
10/10/2011,41.55
10/11/2011,41.63
10/12/2011,41.62
10/13/2011,41.62
10/14/2011,41.59
10/15/2011,41.55
10/16/2011,41.55
10/17/2011,41.56
10/18/2011,41.6
10/19/2011,41.61
10/20/2011,41.53
10/21/2011,41.53
10/22/2011,41.52
10/23/2011,41.51
10/24/2011,41.5
10/25/2011,41.47
10/26/2011,41.47
10/27/2011,41.46
10/28/2011,41.44
10/29/2011,41.44
10/30/2011,41.39
10/31/2011,41.41
11/01/2011,41.37
11/02/2011,41.36
11/03/2011,41.38
11/04/2011,41.38
11/05/2011,41.34
11/06/2011,41.3
11/07/2011,41.29
11/08/2011,41.3
11/09/2011,41.29
11/10/2011,41.27
11/11/2011,41.21
11/12/2011,41.18
11/13/2011,41.18
11/14/2011,41.18
11/15/2011,41.17
11/18/2011,41.11
11/19/2011,41.1
11/20/2011,41.09
11/21/2011,41.09
11/22/2011,41.08
11/23/2011,41.08
11/24/2011,41.04
11/25/2011,41.02
11/26/2011,41.01
11/27/2011,41.01
11/28/2011,41.01
11/29/2011,40.98
11/30/2011,40.95
12/01/2011,40.92
12/02/2011,40.89
12/03/2011,40.88
12/04/2011,40.9
12/05/2011,40.9
12/06/2011,40.88
12/07/2011,40.89
12/08/2011,40.83
12/09/2011,40.83
12/10/2011,40.81
12/11/2011,40.79
12/12/2011,40.78
12/13/2011,40.75
12/14/2011,40.74
12/15/2011,40.74
12/16/2011,40.72
12/17/2011,40.72
12/18/2011,40.69
12/19/2011,40.68
12/20/2011,40.68
12/21/2011,40.67
12/22/2011,40.66
12/23/2011,40.63
12/24/2011,40.6
12/25/2011,40.59
12/26/2011,40.58
12/27/2011,40.6
12/28/2011,40.55
12/29/2011,40.55
12/30/2011,40.53
12/31/2011,40.51
01/01/2012,40.5
01/02/2012,40.51
01/03/2012,40.48
01/04/2012,40.45
01/05/2012,40.46
01/06/2012,40.45
01/07/2012,40.44
01/08/2012,40.42
01/09/2012,40.41
01/10/2012,40.42
01/11/2012,40.44
01/12/2012,40.39
01/13/2012,40.35
01/14/2012,40.31
01/15/2012,40.3
01/16/2012,40.29
01/17/2012,40.33
01/18/2012,40.35
01/19/2012,40.32
01/20/2012,40.31
01/21/2012,40.31
01/22/2012,40.28
01/23/2012,40.28
01/24/2012,40.26
01/25/2012,40.25
01/26/2012,40.25
01/27/2012,40.26
01/28/2012,40.2
01/29/2012,40.18
01/30/2012,40.17
01/31/2012,40.18
02/01/2012,40.19
02/02/2012,40.18
02/03/2012,40.16
02/04/2012,40.16
02/05/2012,40.17
02/06/2012,40.16
02/07/2012,40.18
02/08/2012,40.18
02/09/2012,40.15
02/10/2012,40.17
02/11/2012,40.17
02/12/2012,40.09
02/13/2012,40.09
02/14/2012,40.11
02/15/2012,40.1
02/16/2012,40.11
02/17/2012,40.1
02/18/2012,40.12
02/19/2012,40.11
02/20/2012,40.05
02/21/2012,40.06
02/22/2012,40.09
02/23/2012,40.08
02/24/2012,40.06
02/25/2012,40.02
02/26/2012,40.02
02/27/2012,40.03
02/28/2012,40.04
02/29/2012,40.06
03/01/2012,40.06
03/02/2012,40.06
03/03/2012,40.07
03/04/2012,40.08
03/05/2012,40.0
03/06/2012,40.0
03/07/2012,40.01
03/08/2012,40.04
03/09/2012,40.05
03/10/2012,40.03
03/11/2012,40.01
03/12/2012,40.01
03/13/2012,40.01
03/14/2012,40.01
03/15/2012,40.0
03/16/2012,40.01
03/17/2012,39.99
03/18/2012,39.99
03/19/2012,39.99
03/20/2012,39.99
03/21/2012,39.97
03/22/2012,39.97
03/23/2012,39.96
03/24/2012,39.97
03/25/2012,39.98
03/26/2012,39.95
03/27/2012,39.92
03/28/2012,39.92
03/29/2012,39.92
03/30/2012,39.91
03/31/2012,39.92
04/01/2012,39.91
04/02/2012,39.9
04/03/2012,39.89
04/04/2012,39.89
04/05/2012,39.88
04/06/2012,39.88
04/07/2012,39.82
04/08/2012,39.82
04/09/2012,39.82
04/10/2012,39.82
04/11/2012,39.8
04/12/2012,39.79
04/13/2012,39.77
04/14/2012,39.76
04/15/2012,39.75
04/16/2012,39.76
04/17/2012,39.77
04/18/2012,39.75
04/19/2012,39.76
04/20/2012,39.76
04/21/2012,39.81
04/22/2012,39.84
04/23/2012,39.77
04/24/2012,39.75
04/25/2012,39.73
04/26/2012,39.72
04/27/2012,39.72
04/28/2012,39.71
04/29/2012,39.71
04/30/2012,39.7
05/01/2012,39.7
05/02/2012,39.7
05/03/2012,39.69
05/04/2012,39.68
05/05/2012,39.69
05/06/2012,39.68
05/07/2012,39.67
05/08/2012,39.67
05/09/2012,39.67
